label,text
State,District of Columbia Maine Mississippi Alabama Colorado ID ND Maryland NE North Carolina Nebraska Nevada NH Vermont Utah RI KS IA 
City,Old Dowd Crest Cove S Graham Queary 
State,MN Indiana KY Arizona MN Nebraska Nebraska NH New York IL New Jersey AZ TX NC FL AR LA NY Alaska New Jersey New Hampshire Wyoming 
Address,1886 Hampton Way 6742 S Cecil 3904 Cheley's Ridge 3995 Helms 1044 Hollybush 7762 Stewart Spring 2755 Plumgrove 1579 Livengood 8914 Lexington 7072 Westoak 1358 Clover Hill 
Address,8486 Fox Hill rd. 6648 Melynda St. 7770 Winnipeg Boulevard 4560 Moss Bank blvd. 2739 Malcolm Circle 8549 Willard Farrow Way 8756 Daphne Circle 4996 Coopers Ridge Way 7433 Regency Executive Dr. 5492 Hancock Ave. 6823 W Bank Boulevard 5901 Brookings Ave. 7071 Farmview Boulevard 2708 Kelburn rd. 1782 Winter Rd. 4275 Laurel Pointe Way 2408 Nadies Way 4576 Laurel Hill Way 8443 Willow Falls blvd. 1126 Winget rd. 
Units,483 479 341 765 103 948 477 94 534 52 26 787 575 
Address,1327 Forest Mountain rd. 4820 Fugate Boulevard 5847 Southwood Road 2526 Sams Way 9113 Brendon Patrick Road 199 Salem Church Rd. 4096 Bratton Boulevard 5158 Bending Branch Street 9322 Bienville blvd. 8206 Overlook Dr. 3121 Mingus Cabin Way 7192 Hawkeye Ave. 2253 Grey Timbers Rd. 9607 Morgan Creek rd. 5600 Garnet Field Road 6036 Westham Ridge Street 1666 Wild Oak Boulevard 921 E 8th Road 5252 Capps Way 2319 Delsing Avenue 5754 Lone Star Road 7649 Dewey Puckett Rd. 3746 Farmchase Avenue 
City,Farmhurst Corder Gamton Bromwich Manchester 
State,State NC Arkansas PR South Carolina Louisiana ND Rhode Island Florida North Carolina South Dakota Ohio 
City,City Anna Garrison Tradition View Walkers Cove Kelton Hill Nine Eagles Mount Olive Church Dunberry Oaklawn Fairchild Palmer Threatt Woods Ledgestone Wilora Lake Fox Hill Generations Sheldon Crescent 
City,E 22nd Potomac Kitty Parlor Rhodes Caliterra Copper Woods Pine Lake N Linwood Links Rose Rockwood Fortunes Ridge Ormand Smith Boyd Grove Crest 
City,Town Honors Early Turtleback Shipwright Windy Ridge Farnsworth Lawing School Heronwood Chambray Tiger Lily Beverly Bar Harbor Wingfield Riverine Canberra Greenway Crescent Buckhead Dowling Hopecrest Knights Bridge William Stowe 
City,Smithwood Deep Meadow Talus Trace Wooden Rail Camalier Boudins Harrier Foxcroft Stone Arbor Hollow Conifer Oldfield Presnell 
Units,# of Units 600 852 938 
City,Eveningside Katherine Kiker Netherton Stanwyck Chelton Ridge Lone Tree Cochran McGinns Trace Trailhead Chicory Fishers Farm New Abbey Labeau Hundred Oaks 
Units,963 751 690 792 823 973 940 
City,Mallard Drive Misty Sudbury Folger Blairtree Briarcliff Middlebury Coolbrook Blendwood Missionary Anita Maremont Johnson and Wales 
Address,Street Address 6235 Rock Maple Drive 486 Edgerly Drive 3031 Yancey Road 6807 Tiara St. 4625 McAlpine Farm rd. 8967 White Pine Way 9851 Carmel Chace Drive 6849 Day Lilly rd. 7051 Phillip Davis St. 9135 Hamilton Mill St. 5416 Queensbridge Road 8400 Nutmeg Way 8147 Swinford rd. 7771 Berneway Way 1320 Springhill Rd. 1002 Oaken Rail Ave. 3077 Chesapeake blvd. 1742 Lester Hill Boulevard 94 Notchview rd. 8846 W Palmer Avenue 4031 Smith Ave. 
City,Museum Clyde Crandon Saucalito Red Hill Faber N Graham Pickering S Rensselaer Sawyer Helmdale 
City,Casa Nuestra Rockmoor Ridge Geneva Hanberry Wharton 
Address,8146 Harvest Time Boulevard 2638 Crystal Pointe St. 4847 Parsifal Avenue 3738 Mayapple Way 5087 Waller Ave. 9822 Woodrock blvd. 9452 Dockside Rd. 162 Queensbridge Road 491 White Hemlock Avenue 4303 White Elm rd. 4567 Silvaire Farm Rd. 1046 Waggoneer Way 5059 Holloway Circle 2626 Crump Hill Way 7705 Huntley Ave. 4065 Blakeney Avenue 
Address,5295 Fenton Avenue 1458 Colley Ford Way 144 Bambi Ave. 3810 Clarence St. 239 Willow Crest blvd. 7874 Woodthrush Way 1438 Walsham rd. 1251 Deer Road 9975 Aintree rd. 8838 Shamrock Rd. 7155 Alcea Road 4893 Cullendale Circle 3490 Rose Rd. 2974 Chimney Rock Way 9007 Ambrosia St. 111 June Street 4217 Sturkie Way 846 Andi Kathryn Drive 8399 Dwight Street 574 Stockport St. 8753 Upminster Avenue 7928 Irwin Wood Dr. 6150 Hoodridge Boulevard 
State,CA CA IA NM District of Columbia CA WY Puerto Rico North Carolina OR Arizona California Tennessee MI OR Maryland Arkansas 
State,CZ Washington New Jersey MO Missouri South Dakota Pennsylvania Hawaii ID AK IL PA TN MI PA HI AL Minnesota 
Address,5455 Withershinn Dr. 6317 Mullis Forest Avenue 2108 Wilkes Ave. 1607 Shelley Circle 
State,ID Nebraska MT CA Arkansas 
State,Ohio Michigan 
City,N Caswell Rolling Rock Meade Glen Cascade Swinford Holt Lakewood Edge Statesman Blueshot S College Eurostar Sycamore Green Charnwood Double Eagle Gate Castlekeep Brook Meadow Berolina Catherines Mine Golden Dale Clarence Windsor Crescent Neely Glen Archgate 
Address,9432 Millbridge Circle 7628 Allen Munn Rd. 3638 Meadow Knoll Ave. 5314 Fireside blvd. 7892 Cranston Dr. 8403 Barossa Valley Rd. 9023 Northerly Street 8046 Rosewater Way 3043 Wilmore Ave. 9925 Abrell Walk Dr. 2004 Legacy Road 
City,Dupplin Castle Denbigh W Dunbar Alpha Snowcrest Urbana Berneway Rocky Ford Club Slalom Hill Bennettsville la Brea Tanbridge Monterey 
Address,Location 8762 Genoa Boulevard 7784 Filson rd. 5964 Kibworth Ave. 4588 Shepherdleas Circle 8786 W W T Harris Circle 1344 Salamander Rd. 1270 Thousand Oaks St. 3098 Oakdale Commons Drive 9235 Scotney Bluff Boulevard 5918 Ferguson Forest Drive 7179 Sedgewich Road 2932 Knollgate Road 3918 Lakemist Avenue 9568 Fieldvale Ave. 5646 Beechknoll rd. 8721 N McDowell Ave. 3079 Howland Circle 3289 Hennigan Place St. 5256 Saint Peters Drive 2090 Knollwood blvd. 
City,Summit Greenway Patch Blueberry Hollow Wolfe Ridge Tensbury Zelkova Rothwell Johnnette 
City,Town Crandon Richard Rozzelle Barmettler Godsey Wood Falls Church Morningview Nathan Asterwind Welwyn Broad Oak 
State,State OR Arizona Pennsylvania Rhode Island MT DC Iowa NV ND VI Georgia Louisiana ME Maryland Nevada UT WV Wyoming AR WV Connecticut Colorado NM CT 
Units,451 624 522 597 327 706 881 207 149 912 843 963 874 317 
Units,804 1000 25 518 747 583 410 248 884 129 879 652 832 446 22 262 959 877 695 476 292 978 77 786 
Address,6501 Sable Cap Circle 4258 Mabe St. 222 Rachel Circle 6451 Matthews-Mint Hill Way 2774 Hillary Circle 7416 Gwynne blvd. 6606 Heatherly Circle 9614 Honegger Ave. 8689 Hiddenview Rd. 4781 Beeswood Road 1220 Safflower Drive 3561 Conner Ridge Road 6151 Craigholm Street 2926 Foxwood Rd. 2109 Shady Pine St. 
City,Town Tiger Lily Powell Autumn Trail Brown Grier McNinch S I - 85 Svc 
State,TN Virgin Islands Massachusetts ND North Dakota Virgin Islands Pennsylvania PA CO DC Alaska PR Idaho Wyoming 
Address,5571 Othello Road 7628 Rodman Circle 9759 Turtleback Circle 6367 Cane Circle 4449 Chadwyck Farms Circle 9262 Driwood Circle 703 Talbert Paige Avenue 1510 Fernspray Avenue 7672 Revlon Boulevard 7680 Meadowland blvd. 8014 Spring Hollow Rd. 6232 Woodcrest Boulevard 8095 Ramhorne Circle 9941 Brockton rd. 
City,Lilac Vernedale Glen Annandale Senior Huntland McGill Hebron Commerce Harris Center Congressional Club Halt Chandler 
State,WI South Carolina 
State,AZ VI Hawaii NM CT Louisiana WI Texas Michigan FL HI TN 
Units,570 128 901 666 329 304 892 120 792 166 296 586 837 955 234 
Units,456 314 976 496 177 189 264 915 482 765 93 395 996 915 261 
City,Caliterra 
State,State NY Colorado Nevada California Alabama New Mexico Ohio MS Puerto Rico Massachusetts KY SC Mississippi KS Florida KS 
City,Town Saddle Pace Blakeney Greens Sanderson The Roman Cathedral 
State,AZ PA Michigan HI 
Units,991 227 399 304 674 766 187 722 582 316 660 317 278 129 587 231 537 303 916 915 39 992 317 626 255 
Address,Location 2012 Laburn St. 6592 Munday Avenue 192 Casa Loma St. 4867 Larwill Dr. 424 Jaspar Crest St. 5370 Clairemore Dr. 2448 Hanover Hollow Circle 3736 Bearwood blvd. 1802 Meadow Run Avenue 6601 Olympic Club rd. 8969 Variety rd. 6627 Bodenham Avenue 3306 Cheryl Ann Street 9104 I K Beatty Rd. 1030 Atando Road 9649 Braveheart Dr. 4528 Hemby Woods Road 
State,NH Minnesota LA Iowa Wisconsin OK DC OR NV TN Nevada Maryland SD OH PA KS Texas GU Alabama AZ NJ NY 
Units,#units 502 742 875 940 23 446 994 932 
State,Indiana Louisiana NC NE Virgin Islands Michigan Wyoming Utah Arizona CT Washington CZ Mississippi AR Rhode Island RI Missouri AZ WI Vermont Alabama Missouri OR NE TX 
Address,Full Property Address 1674 Farlow Avenue 7788 Gray Dove Drive 5146 Walnut Cove Circle 8638 Honors Circle 3897 Scottsburg Road 7056 Schooner Avenue 8549 Sedgewood Place Boulevard 
Units,71 53 581 734 429 
State,Virgin Islands SC OR Illinois Iowa IL Alaska 
City,Weighmont Bristle Creek McLaughlin Verdun Chestnut Oak Ridgeway Angelica Limehurst Edgewood Elizabeth Terrace View Ruth Ferrell Early Mist Lockhorn Steele Creek Mount Mansfield Henderson Valley N Brackenbury Worthley 
Address,Address 8413 Springwood Road 1047 South Street 5887 Grosbeak St. 5272 Waterford Branch Ave. 5148 Hidden Valley Dr. 9691 Wyndham Oaks rd. 6832 Twined Creek Street 975 Forsythia Rd. 2094 Diplomat rd. 7988 W Summit Boulevard 4663 Thornton Oaks St. 
City,Town Nations Ford Anglesey Carothers Chorale Clavell Wilora Lake Guyandotte 
State,State NM LA WY VT UT IA Arizona WV Maryland CO Texas 
Units,852 322 815 532 609 309 244 186 544 697 418 36 545 598 159 
City,Pound Hill Rush Wind Edgerton Autumn End Cloverside High Point Cartesian Huntdale Grosner Cavonnier 
Address,9751 Tupelo Dr. 1092 Green blvd. 8228 Christian Scott Circle 2793 Delsing Circle 6391 Carter Creek Ave. 724 Nugget Hill Avenue 6360 Wild Berry blvd. 
City,Cheley's Ridge Sycamore Grove Four Winds Sir Anthony Brenly Bonnie School House Hermance Ridge Haven Belcamp Harbor View Mock Robin School Rockwell Blvd Blue Bell Turtle Cross Drake Watch Drakeview Wendover Park Jarmon Court Shady Grove Winget Pond 
Address,Property Address 9124 Ruth Drive 8801 S McDowell Boulevard 6388 Lindfield Road 7273 Whittersham blvd. 6029 Layton Ridge Street 5334 Great Oaks Street 9607 Coxwood blvd. 6529 Maple Sugar Boulevard 
State,Guam VT Montana Maryland KS WA Oklahoma Wisconsin PR ME IA OK CT Maryland VI NM Kentucky Nebraska WY ID MT Alaska Arizona NE 
Address,Property Street Address City State Zip 9608 Colin Creek Street 2443 New Bern blvd. 4971 Marlbrook Boulevard 897 Slagle Ave. 7656 Alston Hill Way 5422 Central Ave. 7184 Gainesborough Way 1062 Northridge Village Rd. 516 Ardrey Kell Way 2770 Rhodes Road 504 Salisbury rd. 2596 Macquarie Rd. 9146 Shelburne St. 2159 Wallace St. 
State,State Tennessee North Carolina LA NH Colorado WI Tennessee Nevada South Dakota Washington Virgin Islands WV WV PR New York GA Virginia IN CO Louisiana OR FL Puerto Rico Ohio 
Address,5160 Red Lion 3712 Tarpway 2503 Petal 2948 Moultrie 
Address,Property Street Address City State Zip 2272 Nicolet Glen rd. 8337 Big Horn Way 8580 Silver Spur Circle 661 David Dr. 1640 Barwick St. 3420 Valen St. 9519 N Falls blvd. 7644 Bonner Bridge blvd. 2841 Bartow Street 6461 Quarters Way 7540 McEwen Lake Dr. 3532 Woodglen St. 6178 Tracy Glenn Street 2185 Hamilton Dr. 5657 Alcea Avenue 3357 Gruenewald Drive 1826 Waters Point Road 2292 Kelly Ave. 8340 Coffey Creek Drive 3818 Morningside Circle 3873 Downy Birch Drive 7159 Mottisfont Abbey blvd. 7229 Greencove Dr. 6122 Raymond Avenue 
City,Crescent Springs McChesney Meadow Glen Iron Horse Fieldwood Cedarforest Lattimore Deergreen Applegate Dean Gainsford Wilmar Magnolia Bridge Keath Beaty 
State,Ohio SD SC Virgin Islands Georgia New York Maine IA Georgia New Jersey Indiana IL WI NE CZ Utah VI OK Ohio 
Address,3647 Laurel Walk Street 9174 Bentley Oaks Road 3379 Saint James Ave. 739 Clear Day Avenue 5350 Orren Street 7877 Willows Wisp St. 940 W Trade Drive 9995 Schooner Road 4565 Highwood Dr. 6255 Gray Feather Street 6142 Lockhorn blvd. 6247 Atkinson Circle 765 Wilson Glen Dr. 6782 Canterwood Dr. 3580 Lancken Circle 7009 Corbett Avenue 
City,Manchester Daphne Oak Creek Baxter Portmarnock Texland Medinah Macon Periwinkle Annabel Lee Amerigo Yandem Heathers Mist Scots Bluff Marycrest 
Address,2300 Tanyard rd. 4604 English Setter Dr. 5705 Red Twig Drive 8562 Hulston St. 1260 Wrigley Street 7967 Flowing Brook rd. 3829 Paddock St. 8708 Treeline St. 6739 Balenie Trace Dr. 5762 Patricia Ave. 4145 Windy Meadow blvd. 7489 W Stonewall blvd. 4377 Sardis Forest Street 5178 Bramble Ave. 5389 E 6th Avenue 1815 White Horse Avenue 1691 Tipton St. 8672 Stromley Drive 2330 Strawberry Hill blvd. 
City,Town Julep Darby Chase Hackett Thompson Place Chital Wyndham Forest Sonoma Valley Crescent Carrbridge Charleston Birnamwood Fox Den Brooktree Lassen Bay Fescue Touchwood Hillside Ivy Run Rocky River Austringer Palmetto Robinson Rock Festiva Wingedfoot Settlers Path 
City,Barnes Pegram Zion Renaissance Cureton Kilmartin Coaching Inn Benning Cooper Tresham Chevron Bibury Suttonview E 4th Payne Hanover Glen Chepstow Pinckney 
State,State ND CO HI DC NJ South Carolina South Carolina 
State,Missouri Georgia MI CA Virgin Islands MD VI CZ CT NJ Indiana SD Vermont Massachusetts 
Address,7905 Riley Street 1647 Sardis Road Boulevard 1936 Georgian Hall Drive 2290 Stoneykirk Circle 6751 Bunche Street 8836 Pine Bluff rd. 4496 Burnt Leather Road 7754 W 2nd St. 9481 Walkers Creek Street 6197 Holland Park Road 4689 Tyler Trail St. 17 Hickok Avenue 4831 Hangar blvd. 2231 Autumn Trail Rd. 7782 Tilbury Street 
Address,Street 4881 Landover Rd. 9090 Vining Dr. 2181 William Harry Road 4393 Jefferson Landing Circle 7168 Verns Drive 9971 Old Well House Avenue 2517 Buffton Avenue 240 Gamton blvd. 290 Baronwood Ave. 476 Peary rd. 3594 Pale Hickory Drive 5023 Westmont Avenue 2189 Kingston Forest rd. 8500 Hunter Pine blvd. 
State,FL New York New Mexico WY Alabama Kentucky 
Address,6849 Lawkins 8652 Savannah View 8889 Lansing 1086 E Craighead 376 Cedardale Ridge 4426 Garnet Field 2138 Northern 8892 Grasslands 868 Fountaingrove 1179 Deruyter 2832 Remus 2007 Renaissance 2980 Kavanaugh 
Units,# of Units 509 916 590 105 768 645 783 72 434 640 681 537 621 478 880 553 799 
State,State MT DC LA South Carolina Virginia 
State,NJ PR AZ IN 
State,State KS New Hampshire Illinois Massachusetts CO AK AK Pennsylvania Utah 
City,Marlowe Raisin Tree Crestdale Carya Pond Pinyon Pine Kinnegal Peligreni Meffert Mammoth Oaks Lacie Ladbroke Peyton Bannister Hickory Hollow Rustlewood Flushing Kentbrook Remington Lawrence Farm Catherine Miller Carolyn Wilson Glen Finn Hall Plank Egret's Point 
State,SD MD IL Vermont FL PR South Dakota Hawaii WA NV Louisiana AR Illinois Wyoming Puerto Rico RI GA 
Address,5673 Torry Pines Boulevard 2806 Ben Livingston rd. 2598 Whitfield Ridge Road 459 Bondale Ave. 4581 Briarhill Circle 964 N McDowell Road 7197 N Poplar Drive 1932 Forest Point rd. 4136 Kelton Hill Dr. 4629 Willow Park St. 3105 Blendwood Boulevard 1113 Vinnie's Avenue 6366 Long Road 5082 Filson Rd. 5613 Hobbs Creek Rd. 8768 Cavan Way 5492 Old Moores Chapel Road 1671 Stowe Acres Street 356 Misty View rd. 5669 Alice Boulevard 
Address,Property Street Address City State Zip 5176 Montrose 7123 Sugar Plum 1656 Copperplate 7989 Clifton 4563 Ladbroke 
City,City Knollwood Eastwood Salamander Colony Parkway Grabill Hill Point Water Ridge Tioga Turnabout Fountaingrove Florence Lido Bennett Neely Rose Creek Plainview Chambwood Winding River 
Address,Property Location 3160 Mary Alexander Ave. 1737 Huntfield Avenue 701 Citadel Drive 2381 Radley Ave. 995 Dove St. 4048 W Trade St. 2321 Cantle Way 5948 Thamesmead Circle 7466 Moss Cove Rd. 3102 Ilex Drive 5836 Waverlyglen St. 8397 Trumble St. 1537 Holly Park Ave. 3275 Laurel Twig Street 6239 Cureton Street 7779 Gerald Lee Boulevard 4764 Fairplains blvd. 7772 Millview Trace Road 678 Peggy Boulevard 5429 White Cedar Circle 4781 Kirkview Circle 546 Shandon Avenue 8519 Loch St. 
City,Roxton Rodney W Sugar Creek Merriweather Longdale Kotz Amyington Misty Wood Kirkcaldy Shufford Beecher Swearngan Artwood Mayfield Terrace Myrtlewood Old Well House Bowstring Killian Ridge War Emblem Park Garden Walk Timahoe 
Units,58 805 360 784 810 422 673 539 262 524 645 456 809 907 965 694 266 412 149 14 523 815 
State,North Carolina WV 
City,Highland Country Barn Westchester Cornflower Pale Moss Wapiti Cameo Rush Wind Bloomdale Oliver Carlyle Brynhurst Junction Oak Cool Springs Waterlyn Club Old Timber Thamesmead Hillswick Steelecroft 
Units,3 203 
State,Puerto Rico WA 
City,Town Rocky Glen W Arbors Thackmore Ebley Chinemist Clinton Lees Court Sharpthorne Greentree el Greco Valley Forge Ridgedale Oswego Kimrod Ranch Moravian Dundalk Chantilly Corkstone 
City,Carmel Cory-Bret Sills Tynwald Cascade E 25th Merrifield Prospect Cumnor Priory Green Gable Tufton Brae Wythe House Sweetwater McKemey Asheley Glen Grasshopper 
Units,Unit Count 493 926 513 705 822 588 261 478 859 558 729 490 437 456 14 121 109 754 
Address,4474 Hucks Circle 8096 Southern Oak Avenue 3474 Erwin Ridge Circle 1924 W 4th Street Drive 1105 Walking Path Rd. 
Units,834 975 921 362 553 929 450 568 543 
State,DE PA CA OH Wisconsin Oklahoma Kansas AL WA Ohio SD 
Address,Street Location 5185 Waverly Circle 327 Cheshire St. 5330 Prescott Pond Boulevard 881 Shannon Park Street 1055 Rockford Avenue 6320 Erie Circle 8261 Masonic Circle 3113 Nance Ave. 1845 Pharr Drive 1615 Oakmont Road 10000 Ella Jane Road 6195 Bullock rd. 2034 Providence Estates Road 4153 Dipali Road 2845 Grenelefe Village Drive 427 Green Grass blvd. 4570 Brick Dust blvd. 6690 Camp Stewart Road 
State,California NE Washington ME LA NH TN Georgia CZ GU WI OR IN Puerto Rico KS Kansas 
City,Woodmere Trace E Craighead McAlpine Station Carmathen Rena Mae Chillmark Coleridge Blue Tick Rosetree Stone Mountain Dobbs McClure Harding Gunnison Lake Eagles Landing Lonesome Oak Holloway Hartley Neon Trotters Ridge Baden Radford Artwood 
City,Milton Overstone Dickson 
State,ND Wyoming OH Vermont Guam Colorado 
Units,Units 874 676 930 237 616 479 143 282 514 217 576 835 504 244 878 124 725 386 356 17 
Units,# of Units 156 993 700 29 
Address,Street 5395 Division Road 4032 Weber Street 8144 Chavel Road 7851 Pamela rd. 9648 Stourton Street 199 S Hoskins Road 4254 Border St. 1772 Mont Carmel Circle 2341 Arrow Way 4793 Pima Cotton Dr. 
City,Hidden Forest Wyndbend Dickie Ross Millsford Wilby Hollow Tippah Woodnotch Allen A Brown Redbud Prince Charles Labrador Scott Satterwythe Stegall Destin Myrtle Lynn Bramblewood Farmwood Corinth Glenstone Kelly Grange Milford Briarcliff Chesterfield 
Units,Unit Count 758 571 669 32 418 
City,Lethco E Cama 
State,State CT Vermont Arkansas IN Maryland Nevada North Dakota MI Nebraska KY North Dakota OR Louisiana PR Minnesota Michigan Mississippi Maine 
City,Wrentree Bridgehampton Club David Jennings View Way Farm Pond Clingman Cresthill 
City,Roundtable Glendevon Peyton Randolph Maple Grove Lane Macanthra Cedar Farm Willow Valley Hydrangea Helena Governors E 16th Parks Farm Curraghmore Hampton Gardens Short Line Whittier Bluestone Santell Tradition View S Hampton Judas Tree Cricketfield Cloverside Hinsdale Ringtail 
State,VI Hawaii ND New Hampshire Hawaii Hawaii Colorado VT District of Columbia NJ District of Columbia Tennessee Tennessee PA OR Minnesota 
City,Nathaniel Russell Inverary Crutchfield International Studley Marlowe Hanover South Hackett Hidden Stream Oxford Crescent Hinsley Metals Song Sparrow Horton Volunteer Indica Callow Forest Jordan Rae Crape Myrtle Mullimack Park Lane Kelford 
Units,# of Units 80 8 336 592 541 502 
City,Falls Creek Falkirk Glenridge Peachcroft Swallow Tail Castle Abbey Haines Pendock Houston Branch McGoogan Buckspring Tuckalake Carrot Patch 
City,Winged Bourne Hearn Red Crest Kirkpatrick Elizabeth Madison Merriman Bee Tree Parker Miranda Bevington Oaks Oak Knoll Northchase Fairview Oaks Winter Oak Gate Bordeaux Woodrock Wicklow 
